X1,X2,X3,review,word,POS,d_word,d_POS,Count,topic,sentiment2
1170,1,1,good cheap easy to use thermostat.,thermostat,NN,use,VB,4,NO,0
1170,1,1,good cheap easy to use thermostat.,use,VB,good,JJ,1,Easy/Hard,1
1171,1,1,i have a heat pump and was unable to use since it was not compatible.,use,VB,unable,JJ,1,Easy/Hard,-1
1172,1,1,easy to install and works well,install,VB,easy,JJ,303,Installation,1
1172,1,1,easy to install and works well,install,VB,easy,JJ,303,Easy/Hard,1
1172,1,1,easy to install and works well,works,VBZ,well,RB,74,Feelings,1
1173,1,1,"easy to install, and works great.",install,VB,easy,JJ,303,Installation,1
1173,1,1,"easy to install, and works great.",install,VB,easy,JJ,303,Easy/Hard,1
1173,1,1,"easy to install, and works great.",works,VBZ,easy,JJ,62,Easy/Hard,1
1173,1,1,"easy to install, and works great.",works,VBZ,easy,JJ,62,Easy/Hard,1
1173,1,1,"easy to install, and works great.",works,VBZ,great,JJ,124,Feelings,1
1173,2,1,"lights up by pressing any button, to read at night.",lights,NNS,read,VB,1,NO,0
1173,2,1,"lights up by pressing any button, to read at night.",button,NN,pressing,VBG,4,NO,0
1174,1,1,the installation only took about 10 minutes.,installation,NN,took,VBD,5,NO,0
1174,1,1,the installation only took about 10 minutes.,minutes,NNS,took,VBD,43,NO,0
1174,1,1,the installation only took about 10 minutes.,took,VBD,only,RB,1,NO,0
1174,2,1,there were instructions about whether you used a fan blower or not and it determined whether or not flipped a switch in the back.,blower,NN,used,VBD,1,NO,0
1174,2,1,there were instructions about whether you used a fan blower or not and it determined whether or not flipped a switch in the back.,switch,NN,flipped,VBN,1,NO,0
1174,3,1,i thought that was a bit confusing,bit,NN,confusing,JJ,3,NO,-1
1174,3,1,i thought that was a bit confusing,thought,VBD,confusing,JJ,1,NO,-1
1174,4,1,i tried both switches and it still worked.,switches,NNS,tried,VBD,1,NO,0
1174,4,1,i tried both switches and it still worked.,worked,VBD,still,RB,1,Feelings,1
1174,5,1,the programming is pretty straightforward.,programming,NN,straightforward,JJ,1,Connectivity/application,1
1174,5,1,the programming is pretty straightforward.,programming,NN,straightforward,JJ,1,Control/Occupancy,1
1174,5,1,the programming is pretty straightforward.,programming,NN,straightforward,JJ,1,Easy/Hard,1
1174,6,1,"you have to toggle through each day of the week, so it should be easy for most people to learn.",people,NNS,most,JJS,2,NO,0
1174,6,1,"you have to toggle through each day of the week, so it should be easy for most people to learn.",people,NNS,learn,VB,1,NO,0
1174,6,1,"you have to toggle through each day of the week, so it should be easy for most people to learn.",learn,VB,easy,JJ,1,Easy/Hard,1
1174,6,1,"you have to toggle through each day of the week, so it should be easy for most people to learn.",toggle,VB,easy,JJ,1,NO,1
1174,7,1,"the only thing i do not like about it is that when the a/c or furnace is activated, i heard a reasonably loud `` click '' from the thermostat.",thing,NN,only,JJ,8,NO,0
1174,7,1,"the only thing i do not like about it is that when the a/c or furnace is activated, i heard a reasonably loud `` click '' from the thermostat.",click,NN,loud,JJ,1,NO,-1
1174,7,1,"the only thing i do not like about it is that when the a/c or furnace is activated, i heard a reasonably loud `` click '' from the thermostat.",click,NN,heard,VBD,1,NO,0
1174,7,1,"the only thing i do not like about it is that when the a/c or furnace is activated, i heard a reasonably loud `` click '' from the thermostat.",like,VB,thing,NN,4,NO,1
1174,8,1,"the is my first replacement thermostat, so i am not sure if this is normal.",thermostat,NN,first,JJ,3,NO,0
1174,8,1,"the is my first replacement thermostat, so i am not sure if this is normal.",thermostat,NN,sure,JJ,1,NO,0
1174,9,1,the original one did not do that.,one,NN,original,JJ,3,NO,0
1174,10,1,it makes me wonder if i installed this incorrectly.,installed,VBD,incorrectly,RB,1,NO,-1
1174,11,1,"otherwise, it works great.",works,VBZ,great,JJ,124,Feelings,1
1174,11,1,"otherwise, it works great.",works,VBZ,otherwise,RB,4,Feelings,1
1175,1,1,easy to install and program,program,NN,install,VB,35,Control/Occupancy,0
1175,1,1,easy to install and program,program,NN,install,VB,35,Installation,0
1175,1,1,easy to install and program,install,VB,easy,JJ,303,Installation,1
1175,1,1,easy to install and program,install,VB,easy,JJ,303,Easy/Hard,1
1176,1,1,worked well upon receipt.,worked,VBD,well,RB,13,Feelings,1
1176,2,1,"when i tried to take off the back mounting plate, it was really difficult to remove.",plate,NN,take,VB,1,NO,0
1176,2,1,"when i tried to take off the back mounting plate, it was really difficult to remove.",mounting,VBG,plate,NN,7,NO,0
1176,2,1,"when i tried to take off the back mounting plate, it was really difficult to remove.",tried,VBD,difficult,JJ,1,NO,-1
1176,2,1,"when i tried to take off the back mounting plate, it was really difficult to remove.",remove,VB,difficult,JJ,5,NO,-1
1176,3,2,"the circuit board came out, and the lcd screen came off.",board,NN,came,VBD,1,NO,0
1176,3,2,"the circuit board came out, and the lcd screen came off.",screen,NN,came,VBD,1,NO,0
1176,4,1,it is all put together by snap points.,points,NNS,snap,JJ,1,NO,0
1176,4,1,it is all put together by snap points.,put,VBN,together,RB,1,NO,0
1176,5,1,"it is not a complicated construction, so i was able to put it back together",construction,NN,complicated,JJ,1,NO,-1
1176,5,1,"it is not a complicated construction, so i was able to put it back together",construction,NN,able,JJ,1,NO,0
1176,5,1,"it is not a complicated construction, so i was able to put it back together",put,VB,able,JJ,3,Easy/Hard,0
1176,5,1,"it is not a complicated construction, so i was able to put it back together",put,VB,together,RB,4,NO,0
1176,5,2,i was irritated that this happened.,happened,VBD,irritated,JJ,1,NO,-1
1176,6,1,now there is a little dark spot on the lcd screen.,spot,NN,little,JJ,1,Feelings,0
1176,6,1,now there is a little dark spot on the lcd screen.,spot,NN,dark,JJ,2,Feelings,-1
1176,7,1,it is not very noticeable so i kept it.,kept,VBD,noticeable,JJ,1,NO,0
1177,1,1,easy to set up and works great so far.,works,NNS,easy,JJ,3,NO,1
1177,1,1,easy to set up and works great so far.,works,NNS,great,JJ,2,NO,1
1177,1,1,easy to set up and works great so far.,works,NNS,far,RB,1,NO,1
1177,1,1,easy to set up and works great so far.,set,VB,easy,JJ,29,Control/Occupancy,1
1177,1,1,easy to set up and works great so far.,set,VB,easy,JJ,29,Easy/Hard,1
1178,1,1,easy to install and comes complete with mounting hardware.,mounting,VBG,hardware,NN,2,NO,0
1178,1,1,easy to install and comes complete with mounting hardware.,install,VB,easy,JJ,303,Installation,1
1178,1,1,easy to install and comes complete with mounting hardware.,install,VB,easy,JJ,303,Easy/Hard,1
1178,1,1,easy to install and comes complete with mounting hardware.,comes,VBZ,complete,JJ,1,NO,0
1178,2,1,it is much smaller than assumed and has a very small backlit screen.,screen,NN,small,JJ,4,NO,0
1178,2,1,it is much smaller than assumed and has a very small backlit screen.,assumed,VBN,smaller,JJR,1,NO,0
1178,3,1,"every electronic item seems to get smaller, so that is just the way it is.",way,NN,smaller,JJR,1,NO,0
1178,3,1,"every electronic item seems to get smaller, so that is just the way it is.",item,NN,electronic,JJ,1,NO,0
1178,3,1,"every electronic item seems to get smaller, so that is just the way it is.",item,NN,seems,VBZ,1,NO,0
1178,3,1,"every electronic item seems to get smaller, so that is just the way it is.",way,NN,just,RB,3,NO,0
1178,3,1,"every electronic item seems to get smaller, so that is just the way it is.",get,VB,smaller,JJR,1,NO,0
1178,3,1,"every electronic item seems to get smaller, so that is just the way it is.",seems,VBZ,smaller,JJR,1,NO,0
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,controls,NNS,easy,JJ,1,NO,1
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,trial,NN,little,JJ,2,NO,0
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,programming,NN,took,VBD,1,NO,0
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,trial,NN,took,VBD,1,NO,0
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,use,VB,easy,JJ,65,Easy/Hard,1
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,use,VB,easy,JJ,65,Easy/Hard,1
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,took,VBD,easy,JJ,11,Easy/Hard,1
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,took,VBD,easy,JJ,11,Easy/Hard,1
1178,4,1,controls are relatively easy to use and programming took a little trial and error to get it right.,get,VB,right,RB,1,NO,1
1178,5,1,great price and works very well : -RRB-,price,NN,great,JJ,42,Costs,1
1178,5,1,great price and works very well : -RRB-,price,NN,great,JJ,42,Costs,1
1178,5,1,great price and works very well : -RRB-,price,NN,works,VBZ,3,NO,1
1178,5,1,great price and works very well : -RRB-,works,VBZ,well,RB,74,Feelings,1
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,year,NN,old,JJ,19,NO,0
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,thermostat,NN,old,JJ,161,NO,0
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,thermostat,NN,programmable,JJ,100,Control/Occupancy,0
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,housing,NN,plastic,JJ,1,NO,0
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,thermostat,NN,replaces,VBZ,1,NO,0
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,housing,NN,breaking,VBG,1,NO,-1
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,display,NN,started,VBD,1,NO,0
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,breaking,VBG,thermostat,NN,1,NO,-1
1179,1,1,this replaces a 20 year old honeywell programmable thermostat whose plastic housing was breaking down and the lcd display started flaking out,breaking,VBG,down,RB,1,NO,-1
1179,1,2,was otherwise working perfectly.,working,VBG,otherwise,RB,1,Feelings,0
1179,1,2,was otherwise working perfectly.,working,VBG,perfectly,RB,7,Feelings,1
1179,2,1,this unit appears solid,unit,NN,appears,VBZ,1,NO,0
1179,2,1,this unit appears solid,appears,VBZ,solid,JJ,1,NO,1
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",buttons,NNS,fewer,JJR,1,NO,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",buttons,NNS,simplistic,JJ,1,NO,-1
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",unit,NN,old,JJ,22,NO,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",day,NN,specific,JJ,2,NO,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",temperature,NN,programmed,JJ,5,Comfort/HVAC,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",time,NN,set,VBN,2,NO,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",temperature,NN,set,VBN,6,NO,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",go,VB,unit,NN,2,NO,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",couple,NN,most,RBS,1,NO,0
1179,2,2,"with fewer buttons, which is both more simplistic and slightly annoying at times, compared to the old unit which can go to the specific program / day with at most a couple button presses, this one requires cycling through time set and every programmed time / temperature.",compared,VBN,simplistic,JJ,1,NO,-1
1179,3,1,but that is really the only downside,downside,NN,only,JJ,2,NO,-1
1179,3,1,but that is really the only downside,downside,NN,really,RB,1,NO,-1
1179,3,2,"i think most of them are this way now, it is `` simpler ''.",way,NN,most,JJS,1,NO,0
1179,3,2,"i think most of them are this way now, it is `` simpler ''.",way,NN,think,VBP,1,NO,0
1179,3,2,"i think most of them are this way now, it is `` simpler ''.",way,NN,now,RB,1,NO,0
1179,3,2,"i think most of them are this way now, it is `` simpler ''.",think,VBP,simpler,JJR,1,NO,1
1180,1,1,"i was looking for a user-friendly programmable thermostat for my parents to replace their manual unit, so i decided on this one.",thermostat,NN,programmable,JJ,100,Control/Occupancy,0
1180,1,1,"i was looking for a user-friendly programmable thermostat for my parents to replace their manual unit, so i decided on this one.",unit,NN,manual,JJ,1,NO,0
1180,1,1,"i was looking for a user-friendly programmable thermostat for my parents to replace their manual unit, so i decided on this one.",parents,NNS,replace,VB,1,NO,0
1180,1,1,"i was looking for a user-friendly programmable thermostat for my parents to replace their manual unit, so i decided on this one.",unit,NN,replace,VB,6,NO,0
1180,2,1,"unfortunately, the one i received was defective.",one,NN,defective,JJ,2,NO,-1
1180,2,1,"unfortunately, the one i received was defective.",received,VBD,one,NN,2,NO,0
1180,3,1,the motherboard was covered with a putty-like substance.,substance,NN,putty-like,JJ,1,NO,0
1180,3,1,the motherboard was covered with a putty-like substance.,motherboard,NN,covered,VBN,1,NO,0
1180,4,1,"unsure if this would affect its functionality, i returned it.",functionality,NN,affect,VB,1,NO,0
1180,4,1,"unsure if this would affect its functionality, i returned it.",returned,VBD,unsure,JJ,1,NO,-1
1180,5,2,"for what it is worth, this model looks nice.",model,NN,looks,VBZ,1,NO,0
1180,5,2,"for what it is worth, this model looks nice.",looks,VBZ,nice,JJ,7,Feelings,1
1181,1,1,"not too difficult to program, easy to install.",program,VB,difficult,JJ,6,Control/Occupancy,-1
1181,1,1,"not too difficult to program, easy to install.",program,VB,difficult,JJ,6,Easy/Hard,-1
1181,1,1,"not too difficult to program, easy to install.",install,VB,easy,JJ,303,Installation,1
1181,1,1,"not too difficult to program, easy to install.",install,VB,easy,JJ,303,Easy/Hard,1
1181,2,1,great for programming air conditioning to start just before you arrive home from work.,conditioning,NN,programming,VBG,1,NO,0
1181,2,1,great for programming air conditioning to start just before you arrive home from work.,arrive,VBP,just,RB,1,NO,0
1181,2,1,great for programming air conditioning to start just before you arrive home from work.,arrive,VBP,home,RB,2,NO,0
1181,3,1,even for non-professional and very unsure fix-it folks like myself.,folks,NNS,non-professional,JJ,1,NO,0
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",mistake,NN,big,JJ,2,NO,-1
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",connection,NN,common,JJ,1,NO,0
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",damage,NN,caused,VBD,1,NO,-1
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",man,NN,come,VBN,1,NO,0
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",mistake,NN,burned,VBD,1,NO,1
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",connection,NN,requires,VBZ,1,NO,0
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",fuse,NN,burned,VBD,1,NO,-1
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",requires,VBZ,system,NN,1,NO,0
1182,1,1,"caused damage to my unit, had to have repair man come out on week end at time and half, big mistake for the heatpump system that requires a common connection, burned out a fuse and transformer, under $ 30.00 item costing upwards $ 350.00.",costing,VBG,upwards,RB,1,NO,0
1182,2,1,tech support useless,tech,NN,useless,JJ,1,NO,-1
1183,3,1,i turned it on and set it to hold at 55 a few nights ago because it was very cold here.,nights,NNS,few,JJ,1,NO,0
1183,3,1,i turned it on and set it to hold at 55 a few nights ago because it was very cold here.,nights,NNS,ago,RB,1,NO,0
1183,3,1,i turned it on and set it to hold at 55 a few nights ago because it was very cold here.,set,VB,cold,JJ,1,Easy/Hard,-1
1183,3,1,i turned it on and set it to hold at 55 a few nights ago because it was very cold here.,hold,VB,ago,RB,1,Costs,0
1183,3,1,i turned it on and set it to hold at 55 a few nights ago because it was very cold here.,hold,VB,ago,RB,1,NO,0
1183,4,1,well then a heat wave hit and house finally dipped below 80 not any flippen more heat kicked on and stayed on till it was 82.,heat,NN,flippen,JJ,1,Comfort/HVAC,0
1183,4,1,well then a heat wave hit and house finally dipped below 80 not any flippen more heat kicked on and stayed on till it was 82.,heat,NN,more,JJR,2,NO,0
1183,4,1,well then a heat wave hit and house finally dipped below 80 not any flippen more heat kicked on and stayed on till it was 82.,wave,NN,hit,VBN,1,NO,0
1183,4,1,well then a heat wave hit and house finally dipped below 80 not any flippen more heat kicked on and stayed on till it was 82.,house,NN,dipped,VBD,1,NO,0
1183,4,1,well then a heat wave hit and house finally dipped below 80 not any flippen more heat kicked on and stayed on till it was 82.,kicked,VBN,heat,NN,1,NO,0
1183,4,1,well then a heat wave hit and house finally dipped below 80 not any flippen more heat kicked on and stayed on till it was 82.,dipped,VBD,finally,RB,1,NO,0
1183,5,1,none of our presets or anything ever go above 69.,none,NN,go,VBP,1,NO,0
1183,5,1,none of our presets or anything ever go above 69.,go,VBP,ever,RB,2,Feelings,0
1183,6,1,what a screwed up glitch.,glitch,NN,screwed,VBD,1,NO,1
1184,1,1,very easy to operate,operate,VB,easy,JJ,15,Easy/Hard,1
1184,1,1,very easy to operate,operate,VB,easy,JJ,15,Easy/Hard,1
1185,1,1,thermostat would consistently overshoot or undershoot the set point temperature by 3 degrees.,thermostat,NN,overshoot,VB,1,NO,0
1185,1,1,thermostat would consistently overshoot or undershoot the set point temperature by 3 degrees.,temperature,NN,overshoot,VB,1,Comfort/HVAC,0
1185,1,1,thermostat would consistently overshoot or undershoot the set point temperature by 3 degrees.,temperature,NN,overshoot,VB,1,Control/Occupancy,0
1185,1,1,thermostat would consistently overshoot or undershoot the set point temperature by 3 degrees.,overshoot,VB,consistently,RB,1,NO,1
1185,2,1,my heating system is forced air oil with a two wire 24 vac control circuit connected to the r and w terminals of the thermostat.,system,NN,forced,VBN,1,NO,0
1185,2,1,my heating system is forced air oil with a two wire 24 vac control circuit connected to the r and w terminals of the thermostat.,oil,NN,forced,VBN,1,NO,0
1185,2,1,my heating system is forced air oil with a two wire 24 vac control circuit connected to the r and w terminals of the thermostat.,connected,VBN,circuit,NN,1,NO,0
1185,3,1,prior thermostat was a similar honeywell electronic thermostat,thermostat,NN,prior,JJ,2,NO,0
1185,3,1,prior thermostat was a similar honeywell electronic thermostat,thermostat,NN,similar,JJ,3,NO,0
1185,3,1,prior thermostat was a similar honeywell electronic thermostat,thermostat,NN,honeywell,JJ,4,NO,0
1185,3,1,prior thermostat was a similar honeywell electronic thermostat,thermostat,NN,electronic,JJ,3,NO,0
1185,3,2,without the setback feature which always controlled the temperature right at set point.,temperature,NN,controlled,VBD,1,NO,0
1185,3,2,without the setback feature which always controlled the temperature right at set point.,controlled,VBD,feature,NN,1,NO,0
1185,4,1,during installation used the default setting of 5 heating cycles per hour which is the recommended setting for this type of furnace.,setting,NN,used,VBD,1,NO,0
1185,4,1,during installation used the default setting of 5 heating cycles per hour which is the recommended setting for this type of furnace.,recommended,VBN,setting,NN,1,NO,1
1185,5,1,after a week of consistently poor temperature control tried heating cycle per hour settings at the lowest and highest,control,NN,poor,JJ,2,NO,-1
1185,5,1,after a week of consistently poor temperature control tried heating cycle per hour settings at the lowest and highest,week,NN,tried,VBD,1,NO,0
1185,5,1,after a week of consistently poor temperature control tried heating cycle per hour settings at the lowest and highest,settings,NNS,tried,VBD,1,NO,0
1185,5,2,it had no effect on the consistently poor temperature control.,control,NN,poor,JJ,2,NO,-1
1185,6,1,suspect this particular thermostat was defective and would have returned to amazon to try another,thermostat,NN,defective,JJ,3,NO,-1
1185,6,1,suspect this particular thermostat was defective and would have returned to amazon to try another,thermostat,NN,particular,JJ,3,NO,0
1185,6,1,suspect this particular thermostat was defective and would have returned to amazon to try another,returned,VBN,defective,JJ,1,NO,-1
1185,6,1,suspect this particular thermostat was defective and would have returned to amazon to try another,suspect,VB,defective,JJ,1,NO,1
1185,6,2,all packaging materials were accidentally thrown away.,materials,NNS,thrown,VBN,1,NO,0
1185,6,2,all packaging materials were accidentally thrown away.,thrown,VBN,accidentally,RB,1,NO,0
1185,6,2,all packaging materials were accidentally thrown away.,thrown,VBN,away,RB,1,NO,0
1185,7,1,not too upset since this thermostat is remarkably inexpensive.,thermostat,NN,inexpensive,JJ,8,Costs,1
1185,8,1,switched back to the old thermostat which continues to work well,thermostat,NN,old,JJ,161,NO,0
1185,8,1,switched back to the old thermostat which continues to work well,continues,VBZ,thermostat,NN,1,NO,0
1185,8,1,switched back to the old thermostat which continues to work well,switched,VBD,back,RB,1,NO,0
1185,8,1,switched back to the old thermostat which continues to work well,work,VB,well,RB,10,Feelings,1
1185,9,1,gave it a week in case it had to learn something in order to work properly.,week,NN,gave,VBD,1,NO,0
1185,9,1,gave it a week in case it had to learn something in order to work properly.,something,NN,learn,VB,1,NO,0
1185,9,1,gave it a week in case it had to learn something in order to work properly.,work,VB,order,NN,2,NO,1
1185,9,1,gave it a week in case it had to learn something in order to work properly.,work,VB,properly,RB,9,Feelings,1
1186,1,1,works great for me.,works,VBZ,great,JJ,124,Feelings,1
1187,1,1,easy to program.,program,VB,easy,JJ,113,Control/Occupancy,1
1187,1,1,easy to program.,program,VB,easy,JJ,113,Easy/Hard,1
1187,2,1,looks great.,looks,VBZ,great,JJ,8,Feelings,1
1187,4,1,sure enough it works perfectly.,works,VBZ,enough,RB,3,Feelings,1
1187,4,1,sure enough it works perfectly.,works,VBZ,perfectly,RB,27,Feelings,1
1187,4,1,sure enough it works perfectly.,works,VBZ,perfectly,RB,27,Feelings,1
1188,1,1,"never have to worrie about when i need to turn on and off my heat manually, it will just control the heat temperture for me",heat,NN,turn,VB,27,Comfort/HVAC,0
1188,1,1,"never have to worrie about when i need to turn on and off my heat manually, it will just control the heat temperture for me",heat,NN,turn,VB,27,Control/Occupancy,0
1188,1,1,"never have to worrie about when i need to turn on and off my heat manually, it will just control the heat temperture for me",temperture,NN,control,VB,1,NO,0
1188,1,1,"never have to worrie about when i need to turn on and off my heat manually, it will just control the heat temperture for me",turn,VB,manually,RB,2,NO,0
1188,1,1,"never have to worrie about when i need to turn on and off my heat manually, it will just control the heat temperture for me",control,VB,just,RB,1,NO,0
1189,2,1,"it would sense one degree in the temperature and kick the heat on every time, it made my bill higher.",bill,NN,higher,JJR,1,NO,0
1189,2,1,"it would sense one degree in the temperature and kick the heat on every time, it made my bill higher.",degree,NN,sense,VB,1,NO,0
1189,2,1,"it would sense one degree in the temperature and kick the heat on every time, it made my bill higher.",heat,NN,kick,VBP,1,NO,0
1189,2,1,"it would sense one degree in the temperature and kick the heat on every time, it made my bill higher.",made,VBD,higher,JJR,1,NO,0
1190,2,1,i noticed my furnace seems to cycle on and off more frequently.,furnace,NN,seems,VBZ,1,NO,0
1190,2,1,i noticed my furnace seems to cycle on and off more frequently.,cycle,VB,frequently,RB,2,NO,0
1190,3,1,"when i was using my old mercury thermostat, the furnace would stay on for a while before turning off.",thermostat,NN,old,JJ,161,NO,0
1190,3,1,"when i was using my old mercury thermostat, the furnace would stay on for a while before turning off.",thermostat,NN,using,VBG,8,NO,0
1190,3,1,"when i was using my old mercury thermostat, the furnace would stay on for a while before turning off.",furnace,NN,stay,VB,1,NO,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",degrees,NNS,higher,JJR,4,NO,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",degrees,NNS,few,JJ,4,NO,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",temperature,NN,go,VB,3,Comfort/HVAC,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",temperature,NN,go,VB,3,Control/Occupancy,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",temperature,NN,drops,VBZ,4,Comfort/HVAC,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",furnace,NN,turn,VB,4,NO,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",vice,NN,versa,RB,1,NO,-1
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",furnace,NN,versa,RB,1,NO,0
1190,4,1,"this caused the temperature to go a few degrees higher than the settingwith this thermostat, if the temperature drops by a degree from the setting, then it would turn on the furnace and vice versa.",go,VB,higher,JJR,1,NO,0
1190,5,1,this is great if you want your house to be at a certain temperature,temperature,NN,certain,JJ,2,Comfort/HVAC,0
1190,5,1,this is great if you want your house to be at a certain temperature,want,VBP,great,JJ,3,NO,1
1190,6,1,i think more cycling will reduce life of furnace.,cycling,NN,more,JJR,1,NO,0
1190,6,1,i think more cycling will reduce life of furnace.,cycling,NN,reduce,VB,1,NO,0
1190,6,1,i think more cycling will reduce life of furnace.,life,NN,reduce,VB,1,Control/Occupancy,0
1190,6,1,i think more cycling will reduce life of furnace.,life,NN,reduce,VB,1,NO,0
1191,1,1,the best i have used,used,VBN,best,JJS,1,NO,1
1192,1,1,works well and really easy to install,install,VB,easy,JJ,303,Installation,1
1192,1,1,works well and really easy to install,install,VB,easy,JJ,303,Easy/Hard,1
1192,1,1,works well and really easy to install,works,VBZ,easy,JJ,62,Easy/Hard,1
1192,1,1,works well and really easy to install,works,VBZ,easy,JJ,62,Easy/Hard,1
1192,1,1,works well and really easy to install,works,VBZ,well,RB,74,Feelings,1
1193,1,1,easy to install and works great.,install,VB,easy,JJ,303,Installation,1
1193,1,1,easy to install and works great.,install,VB,easy,JJ,303,Easy/Hard,1
1193,1,1,easy to install and works great.,works,VBZ,easy,JJ,62,Easy/Hard,1
1193,1,1,easy to install and works great.,works,VBZ,easy,JJ,62,Easy/Hard,1
1193,1,1,easy to install and works great.,works,VBZ,great,JJ,124,Feelings,1
1194,1,1,i bought 2 for less than the price of one wi-fi enabled unit.,enabled,VBD,unit,NN,1,NO,0
